time,open,high,low,close,Volume
1774886640,51625,51625,51625,51625,4
1774886700,51635,51645,51635,51645,12
1774886760,51650,51670,51650,51665,10
1774886820,51665,51665,51640,51640,9
1774886880,51630,51630,51630,51630,1
1774886940,51645,51650,51630,51635,48
1774887000,51625,51635,51620,51630,39
1774887120,51655,51670,51655,51670,6
1774887240,51660,51660,51660,51660,1
1774887300,51650,51650,51640,51640,2
1774887360,51640,51640,51640,51640,1
1774887480,51615,51615,51595,51595,3
1774887540,51590,51605,51590,51605,2
1774887600,51630,51630,51630,51630,1
1774887660,51585,51595,51585,51595,4
1774887720,51600,51600,51600,51600,1
1774887780,51575,51575,51575,51575,1
1774887840,51565,51570,51555,51555,3
1774887960,51540,51540,51530,51540,6
1774888080,51530,51530,51530,51530,1
1774888140,51510,51510,51510,51510,1
1774888200,51500,51500,51490,51500,7
1774888260,51545,51545,51545,51545,1
1774888320,51530,51530,51530,51530,1
1774888380,51530,51550,51525,51550,4
1774888440,51550,51550,51540,51540,2
1774888500,51540,51540,51540,51540,2
1774888560,51530,51530,51525,51525,2
1774888620,51540,51540,51540,51540,1
1774888740,51540,51560,51540,51560,3
1774888800,51555,51555,51555,51555,1
1774888860,51535,51545,51535,51545,2
1774888920,51550,51560,51545,51545,14
1774888980,51540,51540,51540,51540,1
1774889040,51515,51530,51515,51530,3
1774889100,51510,51510,51510,51510,1
1774889160,51510,51510,51510,51510,1
1774889340,51510,51510,51485,51485,4
1774889400,51480,51480,51480,51480,1
1774889460,51495,51520,51495,51520,2
1774889580,51500,51520,51500,51500,3
1774889760,51475,51480,51475,51480,2
1774889940,51480,51490,51480,51490,3
1774890000,51505,51525,51505,51525,3
1774890060,51515,51535,51515,51530,7
1774890120,51500,51500,51495,51495,2
1774890180,51495,51495,51485,51485,2
1774890240,51465,51465,51465,51465,1
1774890300,51465,51480,51465,51480,4
1774890360,51485,51530,51485,51530,2
1774890420,51515,51515,51500,51500,2
1774890480,51500,51505,51500,51505,6
1774890600,51455,51455,51455,51455,6
1774890660,51460,51470,51460,51470,2
1774890780,51425,51425,51425,51425,2
1774890840,51420,51420,51400,51410,30
1774890900,51420,51420,51360,51370,10
1774890960,51355,51360,51355,51360,12
1774891080,51360,51360,51355,51360,4
1774891140,51360,51360,51360,51360,1
1774891200,51375,51375,51375,51375,1
1774891260,51335,51335,51330,51330,4
1774891320,51325,51325,51300,51300,3
1774891380,51310,51310,51305,51305,14
1774891440,51300,51315,51300,51305,43
1774891500,51305,51310,51290,51295,39
1774891560,51300,51310,51265,51265,41
1774891620,51260,51275,51235,51255,26
1774891680,51250,51255,51240,51255,29
1774891740,51260,51260,51240,51240,44
1774891800,51245,51270,51230,51265,27
1774891860,51260,51260,51240,51240,2
1774891920,51210,51210,51210,51210,2
1774891980,51210,51235,51210,51235,4
1774892040,51235,51235,51235,51235,1
1774892100,51225,51225,51215,51215,2
1774892220,51270,51270,51265,51270,6
1774892340,51285,51285,51285,51285,1
1774892460,51290,51290,51290,51290,1
1774892520,51305,51310,51305,51310,3
1774892580,51315,51315,51315,51315,1
1774892640,51350,51350,51350,51350,1
1774892700,51345,51345,51345,51345,1
1774892760,51335,51335,51335,51335,1
1774892820,51325,51430,51325,51345,50
1774892940,51275,51275,51275,51275,1
1774893000,51285,51285,51270,51270,3
1774893060,51260,51275,51250,51275,7
1774893240,51265,51275,51265,51275,2
1774893600,51280,51280,51280,51280,1
1774893660,51255,51255,51255,51255,1
1774893720,51280,51280,51280,51280,1
1774893780,51285,51285,51285,51285,1
1774893960,51245,51245,51245,51245,1
1774894080,51235,51245,51235,51245,3
1774894200,51255,51255,51255,51255,1
1774894500,51315,51315,51315,51315,1
1774894800,51320,51320,51315,51315,4
1774894920,51290,51290,51290,51290,1
1774894980,51270,51270,51270,51270,2
1774895040,51270,51270,51270,51270,1
1774895160,51220,51220,51210,51210,3
1774895340,51205,51205,51205,51205,1
1774895400,51215,51215,51215,51215,1
1774895520,51230,51250,51230,51235,3
1774895580,51220,51220,51220,51220,1
1774895640,51240,51240,51240,51240,1
1774895700,51260,51260,51260,51260,4
1774895820,51265,51265,51265,51265,3
1774896060,51225,51225,51210,51210,3
1774896420,51175,51185,51175,51185,2
1774896480,51185,51185,51185,51185,1
1774896780,51145,51145,51145,51145,1
1774896900,51160,51160,51155,51155,2
1774897020,51110,51110,51100,51100,5
1774897080,51115,51115,51115,51115,4
1774897200,51130,51130,51105,51105,2
1774897560,51070,51070,51065,51065,2
1774897620,51055,51060,51045,51050,13
1774897740,51025,51025,51025,51025,2
1774897800,51000,51000,50955,50955,7
1774897860,50955,50955,50935,50940,4
1774897920,50955,50955,50955,50955,3
1774897980,50960,50960,50950,50950,2
1774898100,50955,50955,50955,50955,1
1774898220,50975,50975,50975,50975,1
1774898280,50985,50985,50985,50985,1
1774898400,50970,50970,50970,50970,1
1774898520,50965,50975,50965,50975,2
1774898580,50995,50995,50995,50995,1
1774898640,50985,50985,50980,50980,2
1774898700,50975,50975,50975,50975,1
1774898820,50970,50970,50945,50950,34
1774898880,50945,50950,50935,50945,30
1774898940,50940,50940,50935,50935,2
1774899060,51000,51000,50995,50995,6
1774899120,50965,50970,50960,50965,4
1774899180,50975,50975,50970,50970,2
1774899240,50980,50980,50980,50980,3
1774899300,50995,51005,50995,51000,4
1774899360,51020,51070,51020,51070,5
1774899420,51065,51065,51050,51060,10
1774899480,51060,51060,51060,51060,1
1774899540,51040,51040,51040,51040,3
1774899600,51060,51060,51060,51060,1
1774899660,51060,51065,51055,51060,5
1774899720,51055,51095,51055,51085,4
1774899780,51070,51070,51050,51050,3
1774899840,51090,51090,51090,51090,1
1774899900,51080,51085,51080,51085,3
1774899960,51080,51080,51065,51065,5
1774900020,51070,51090,51070,51090,5
1774900080,51095,51095,51070,51070,5
1774900140,51075,51075,51065,51065,4
1774900200,51065,51095,51060,51090,30
1774900260,51115,51130,51115,51120,6
1774900320,51110,51115,51095,51095,13
1774900380,51090,51090,51080,51090,3
1774900440,51100,51100,51085,51085,11
1774900500,51115,51120,51115,51120,4
1774900560,51130,51135,51130,51135,2
1774900620,51125,51140,51125,51140,5
1774900680,51115,51115,51090,51100,6
1774900740,51090,51135,51070,51135,19
1774900800,51130,51135,51110,51115,12
1774900860,51115,51130,51105,51130,8
1774900920,51150,51150,51150,51150,3
1774900980,51120,51120,51120,51120,1
1774901040,51135,51135,51120,51120,2
1774901100,51125,51125,51105,51105,4
1774901160,51105,51115,51100,51115,4
1774901220,51090,51090,51090,51090,1
1774901280,51080,51080,51080,51080,1
1774901340,51060,51060,51060,51060,1
1774901400,51050,51050,51050,51050,1
1774901460,51035,51035,51035,51035,1
1774901520,51035,51035,51035,51035,1
1774901580,51020,51020,51020,51020,1
1774901640,51025,51025,51025,51025,1
1774901700,51045,51050,51035,51035,4
1774901760,51015,51015,51015,51015,1
1774901820,51035,51035,51035,51035,1
1774901880,51045,51045,51045,51045,2
1774901940,51040,51040,51040,51040,1
1774902000,51030,51030,51030,51030,1
1774902060,51025,51025,51025,51025,1
1774902120,51010,51010,51010,51010,3
1774902240,51010,51010,51010,51010,5
1774902360,51035,51035,51035,51035,2
1774902420,51035,51035,51035,51035,1
1774902480,51040,51040,51040,51040,1
1774902540,51035,51035,51035,51035,1
1774902600,51035,51035,51035,51035,1
1774902720,51055,51055,51050,51050,2
1774902900,51040,51040,51040,51040,1
1774902960,51035,51035,51035,51035,2
1774903380,51085,51085,51085,51085,1
1774903500,51070,51070,51070,51070,1
1774903740,51055,51055,51055,51055,2
1774903920,51070,51070,51070,51070,1
1774903980,51085,51085,51085,51085,1
1774904040,51100,51100,51070,51070,6
1774904100,51095,51100,51095,51100,6
1774904220,51115,51120,51115,51120,2
1774904280,51110,51130,51110,51130,6
1774904340,51115,51115,51090,51090,5
1774908180,51200,51200,51200,51200,1
1774908300,51200,51200,51200,51200,1
1774908660,51190,51190,51190,51190,1
1774908900,51205,51205,51205,51205,1
1774909080,51220,51220,51220,51220,1
1774909140,51220,51220,51220,51220,1
1774909440,51200,51200,51190,51190,2
1774909680,51205,51210,51205,51210,4
1774910160,51200,51200,51200,51200,1
1774910340,51215,51215,51215,51215,1
1774910400,51220,51225,51220,51225,2
1774910460,51250,51250,51250,51250,2
1774910820,51195,51195,51195,51195,1
1774911300,51150,51150,51150,51150,1
1774911480,51165,51165,51165,51165,1
1774911600,51100,51100,51100,51100,4
1774911720,51070,51090,51050,51050,7
1774911780,51055,51055,51055,51055,1
1774911840,51045,51045,51000,51000,11
1774912020,50995,50995,50990,50990,3
1774912080,50945,50945,50920,50920,9
1774912140,50940,50940,50920,50920,4
1774912200,50940,50940,50925,50925,3
1774912320,50965,50965,50930,50930,8
1774912380,50950,50955,50950,50955,5
1774912500,51010,51010,51010,51010,1
1774912620,50990,50990,50990,50990,1
1774912680,50975,50975,50975,50975,2
1774912800,51035,51040,51035,51040,3
1774913100,51045,51045,51045,51045,1
1774913160,51025,51025,51015,51015,2
1774913220,51020,51020,51020,51020,1
1774913280,51045,51045,51020,51020,7
1774913340,51025,51025,50990,51010,5
1774913400,51060,51060,51060,51060,1
1774913640,51010,51010,51010,51010,1
1774913700,51040,51070,51030,51070,3
1774914060,51025,51025,51025,51025,1
1774914240,51000,51010,51000,51010,2
1774914300,50940,50940,50940,50940,1
1774914360,50950,50950,50950,50950,1
1774914420,50930,50930,50900,50900,5
1774914480,50890,50910,50890,50910,2
1774914600,50930,50930,50930,50930,1
1774914720,50925,50925,50875,50890,8
1774914780,50930,50940,50930,50935,3
1774914900,50930,50930,50920,50920,3
1774914960,50935,50985,50935,50975,3
1774915080,50975,51005,50975,51005,9
1774915140,51005,51055,51005,51055,5
1774915200,51050,51090,51045,51050,17
1774915260,51045,51070,51040,51055,9
1774915320,51040,51120,51040,51080,10
1774915380,51005,51015,50995,50995,5
1774915440,51015,51015,51000,51010,4
1774915500,50990,51010,50980,50980,4
1774915560,51005,51005,50940,50940,6
1774915620,50940,50940,50840,50840,10
1774915680,50800,50825,50775,50825,8
1774915740,50815,50845,50815,50845,7
1774915800,50860,50865,50835,50860,7
1774915860,50825,50835,50730,50730,4
1774915920,50735,50735,50715,50715,7
1774915980,50695,50730,50695,50730,6
1774916040,50755,50755,50680,50680,16
1774916100,50730,50740,50715,50715,9
1774916160,50705,50705,50625,50660,22
1774916220,50640,50640,50635,50640,4
1774916280,50655,50655,50655,50655,1
1774916340,50650,50650,50640,50640,4
1774916400,50765,50825,50765,50825,3
1774916460,50825,50840,50825,50840,4
1774916520,50815,50815,50800,50800,4
1774916580,50785,50785,50755,50755,2
1774916700,50775,50775,50775,50775,1
1774916760,50850,50870,50840,50870,3
1774916820,50840,50875,50840,50875,4
1774916880,50840,50840,50840,50840,3
1774916940,50815,50815,50815,50815,1
1774917000,50790,50810,50790,50810,4
1774917120,50740,50780,50715,50765,36
1774917180,50765,50765,50720,50730,7
1774917240,50715,50715,50700,50700,3
1774917300,50695,50770,50695,50745,14
1774917360,50760,50760,50750,50750,3
1774917420,50840,50845,50840,50845,3
1774917480,50775,51050,50775,51040,42
1774917540,51020,51020,50880,50900,7
1774917600,50955,50955,50865,50865,4
1774917720,50925,50950,50925,50950,2
1774917780,51005,51090,51005,51090,2
1774917840,51080,51245,51080,51245,7
1774917900,51280,51490,51280,51475,22
1774917960,51475,51575,51475,51570,26
1774918020,51555,51645,51555,51645,17
1774918080,51645,51645,51440,51485,5
1774918140,51530,51540,51485,51485,8
1774918200,51470,51480,51420,51420,8
1774918260,51455,51455,51440,51440,3
1774918320,51365,51370,51320,51320,3
1774918380,51330,51445,51330,51425,4
1774918440,51395,51395,51370,51370,2
1774918500,51385,51385,51385,51385,2
1774918560,51360,51415,51360,51415,2
1774918620,51390,51390,51390,51390,1
1774918680,51405,51425,51385,51385,10
1774918740,51400,51445,51400,51445,3
1774918800,51430,51430,51400,51420,3
1774918860,51505,51520,51505,51520,2
1774918920,51515,51520,51510,51520,7
1774918980,51480,51485,51455,51455,9
1774919040,51355,51365,51355,51365,4
1774919100,51340,51365,51330,51335,6
1774919160,51310,51340,51295,51295,16
1774919220,51265,51265,51230,51260,4
1774919280,51260,51260,51230,51230,4
1774919340,51230,51280,51230,51250,7
1774919400,51250,51285,51250,51285,2
1774919460,51250,51260,51250,51260,2
1774919520,51310,51310,51310,51310,1
1774919580,51320,51365,51320,51365,10
1774919640,51355,51370,51340,51370,7
1774919700,51380,51455,51380,51450,3
1774919760,51480,51490,51475,51475,4
1774919820,51475,51475,51440,51450,15
1774919880,51440,51440,51440,51440,1
1774919940,51520,51585,51505,51585,15
1774920000,51625,51625,51580,51585,21
1774920060,51580,51690,51580,51690,7
1774920120,51670,51680,51670,51675,5
1774920180,51710,51735,51705,51725,7
1774920240,51750,51780,51750,51765,20
1774920300,51775,51810,51775,51810,12
1774920360,51800,51860,51800,51855,24
1774920420,51855,51855,51855,51855,1
1774920480,51815,51825,51770,51805,89
1774920540,51810,51845,51795,51845,6
1774920600,51830,51855,51815,51840,5
1774920660,51885,51885,51875,51875,2
1774920720,51885,51980,51885,51980,25
1774920780,51995,52015,51975,51980,16
1774920840,51980,52070,51965,52070,13
1774920900,52095,52125,52045,52045,23
1774920960,52105,52135,52105,52135,2
1774921020,52145,52225,52145,52225,28
1774921080,52205,52225,52180,52225,11
1774921140,52175,52200,52175,52190,5
1774921200,52220,52240,52220,52240,5
1774921260,52160,52170,52155,52165,8
1774921320,52130,52130,52070,52070,10
1774921380,52080,52080,52080,52080,1
1774921440,52110,52110,52070,52095,11
1774921500,52120,52120,52065,52075,5
1774921560,52045,52045,52030,52030,5
1774921620,52020,52045,52015,52045,9
1774921680,52020,52020,52020,52020,1
1774921740,52035,52035,52035,52035,1
1774921800,52025,52045,52005,52045,6
1774921860,52015,52100,52015,52100,8
1774921920,52100,52160,52090,52160,3
1774921980,52135,52135,52105,52105,4
1774922040,52110,52120,52110,52120,2
1774922160,52040,52050,52035,52035,4
1774922220,52030,52030,52000,52000,5
1774922280,52025,52025,51990,52005,8
1774922340,51995,52000,51995,52000,3
1774922400,52025,52025,51965,51980,20
1774922460,51940,51940,51915,51915,9
1774922520,51895,51895,51880,51895,8
1774922580,51860,51860,51840,51840,2
1774922640,51835,51835,51800,51800,2
1774922700,51810,51810,51790,51790,27
1774922760,51890,51935,51890,51925,14
1774922820,51940,51940,51870,51870,5
1774922940,51905,51905,51905,51905,2
1774923000,51880,51880,51860,51860,3
1774923060,51885,51885,51885,51885,1
1774923300,51930,51930,51930,51930,1
1774923360,51890,51940,51890,51920,13
1774923540,51900,51900,51900,51900,1
1774923660,51950,51950,51950,51950,1
1774923720,51995,52075,51995,52060,59
1774923780,52045,52045,52045,52045,2
1774924020,51870,51905,51855,51905,13
1774924080,51930,51930,51930,51930,2
1774924140,51925,51930,51860,51860,26
1774924200,51885,51910,51880,51910,21
1774924260,51885,51890,51885,51890,5
1774924320,51855,51870,51830,51855,39
1774924380,51825,51840,51810,51840,21
1774924500,51850,51870,51850,51870,11
1774924560,51875,51875,51875,51875,10
1774924620,51895,51900,51895,51900,4
1774924740,51905,51915,51895,51895,26
1774924800,51905,51905,51875,51875,4
1774924860,51840,51840,51840,51840,2
1774924920,51810,51810,51810,51810,1
1774924980,51825,51825,51815,51815,2
1774925040,51845,51885,51845,51885,2
1774925100,51880,51880,51880,51880,3
1774925220,51890,51910,51890,51910,4
1774925280,51885,51885,51885,51885,1
1774925340,51890,51890,51890,51890,1
1774925400,51945,51980,51945,51980,4
1774925520,52045,52045,52040,52040,2
1774925580,52025,52030,52015,52015,4
1774925640,51985,51985,51970,51970,2
1774925700,51895,51905,51895,51905,2
1774925760,51890,51905,51885,51905,5
1774925820,51895,51895,51890,51890,2
1774925940,51860,51860,51830,51830,4
1774926000,51810,51810,51795,51795,4
1774926060,51820,51820,51820,51820,1
1774926120,51805,51830,51805,51830,2
1774926180,51815,51815,51810,51815,21
1774926300,51870,51870,51870,51870,1
1774926360,51915,51915,51915,51915,1
1774926420,51930,51975,51930,51975,6
1774926480,51980,51980,51980,51980,2
1774926600,51950,51950,51950,51950,7
1774926660,51960,51960,51960,51960,2
1774926720,51980,52015,51980,52015,4
1774926780,51990,51995,51990,51995,11
1774926840,51970,51970,51970,51970,1
1774926960,51925,51925,51925,51925,1
1774927020,51890,51890,51845,51845,3
1774927080,51855,51855,51855,51855,1
1774927200,51835,51840,51835,51840,2
1774927260,51840,51840,51840,51840,1
1774927380,51845,51845,51840,51840,2
1774927440,51845,51845,51800,51800,3
1774927500,51805,51840,51805,51840,2
1774927620,51805,51830,51805,51830,2
1774927680,51775,51775,51775,51775,1
1774927740,51780,51780,51780,51780,1
1774927800,51785,51785,51725,51725,7
1774927860,51735,51745,51715,51740,5
1774927920,51705,51715,51700,51715,11
1774927980,51700,51730,51700,51720,11
1774928040,51710,51710,51680,51680,7
1774928100,51655,51655,51635,51635,8
1774928160,51635,51635,51615,51615,3
1774928220,51620,51640,51620,51640,3
1774928280,51635,51635,51635,51635,2
1774928340,51625,51625,51625,51625,3
1774928400,51605,51605,51570,51570,7
1774928580,51530,51540,51530,51540,5
1774928640,51545,51545,51530,51535,5
1774928700,51525,51525,51525,51525,1
1774928760,51550,51575,51550,51570,4
1774928820,51575,51575,51540,51540,3
1774928880,51500,51500,51490,51495,9
1774928940,51480,51480,51480,51480,1
1774929000,51505,51510,51505,51510,3
1774929060,51570,51570,51570,51570,1
1774929180,51535,51535,51515,51515,2
1774929240,51550,51550,51550,51550,1
1774929300,51480,51480,51465,51465,3
1774929420,51430,51430,51410,51410,9
1774929480,51400,51400,51380,51380,5
1774929540,51385,51395,51375,51395,7
1774929600,51405,51425,51395,51425,6
1774929660,51410,51410,51400,51400,2
1774929720,51390,51390,51375,51380,5
1774929780,51395,51395,51395,51395,1
1774929840,51395,51405,51395,51405,2
1774929900,51370,51370,51370,51370,1
1774930020,51355,51355,51350,51350,3
1774930080,51370,51395,51370,51395,3
1774930140,51385,51385,51365,51365,2
